station_seqnum,metro_id,Nazwa_stacji,longitude,latitude,who_entered,country_seqnum,source_seqnum,use_index,station_id
1421407,95752,NOSÓW,21.21666667,50.91666667,7,221,118,1,250210020
1421408,95753,OSTROWIEC ŚWIĘTOKRZYSKI,21.43333333,50.93333333,7,221,118,1,250210010
1421409,95754,BARANÓWEK,21.25,50.78333333,7,221,118,1,250210070
1421410,95755,KRĘPA GÓRNA,21.35,50.73333333,7,221,118,1,250219997
1421411,95761,KOLBUSZOWA,21.8,50.23333333,7,221,118,1,250210220
1421412,95762,JASTRZĘBSKA WOLA,21.18333333,50.71666667,7,221,118,1,250210090
1421413,95764,BOGUSŁAWICE,21.41111111,50.83833333,7,221,118,1,250210060
1421414,95765,MIELEC,21.41666667,50.28333333,7,221,118,1,250210210
1421415,95801,JAROSŁAW,22.68333333,50.03333333,7,221,118,1,250220210
1421416,95802,LASZKI,22.9,50.03333333,7,221,118,1,250229992
1421417,95805,ŁAŃCUT,22.23333333,50.08333333,7,221,118,1,250220190
1421418,95807,RADAWA,22.76666667,50.13333333,7,221,118,1,250220180
1421419,95808,GRODZISKO DOLNE,22.45,50.16666667,7,221,118,1,250220170
1421420,95812,STARY DZIKÓW,22.93333333,50.25,7,221,118,1,250229994
1421421,95813,CIEPLICE,22.6,50.26666667,7,221,118,1,250220160
1421422,95817,OBSZA,22.96666667,50.31666667,7,221,118,1,250229996
1421423,95819,SARZYNA,22.33333333,50.35,7,221,118,1,250229989
1421424,95824,RUDNIK,22.25,50.43333333,7,221,118,1,250229997
1421425,95825,ZWOLAKI,22.33333333,50.5,7,221,118,1,250229998
1421426,95829,STALOWA WOLA,22.03333333,50.6,7,221,118,1,250220090
1421427,95832,ZWIERZYNIEC,22.83333333,50.61666667,7,221,118,1,250220110
1421428,95835,FRAMPOL,22.66666667,50.66666667,7,221,118,1,250220080
1421429,95836,LIPA,22.1,50.7,7,221,118,1,250229999
1421430,95838,JANÓW LUBELSKI,22.41666667,50.71666667,7,221,118,1,250220070
1421431,95839,ZAKLIKÓW,22.1,50.75,7,221,118,1,250220060
1421432,95841,ZAKŁODZIE,22.86055556,50.7575,7,221,118,1,250220050
1421433,95842,TUROBIN,22.75,50.81666667,7,221,118,1,250220040
1421434,95844,BATORZ,22.5,50.83333333,7,221,118,1,250229988
1421435,95848,KRAŚNIK LUBELSKI,22.26666667,50.93333333,7,221,118,1,250229987
1421436,95849,ZAKRZÓWEK,22.38333333,50.95,7,221,118,1,250220020
1421437,95850,PILASZKOWICE,22.84361111,50.98861111,7,221,118,1,250220010
1421438,95851,RUDA ŁAŃCUCKA,22.33333333,50.35,7,221,118,1,250220150
1421439,95901,WIELKIE OCZY,23.16666667,50.03333333,7,221,118,1,250230140
1421440,95903,FUTORY,23.05,50.2,7,221,118,1,250230130
1421441,95905,RUDA RÓŻANIECKA,23.18333333,50.31666667,7,221,118,1,250230110
1421442,95907,NAROL,23.33333333,50.35,7,221,118,1,250230090
1421443,95908,BEŁŻEC,23.43333333,50.38333333,7,221,118,1,250239995
1421444,95909,SKWARKI,23.23333333,50.41666667,7,221,118,1,250239996
1421445,95910,TARNOSZYN,23.8,50.41666667,7,221,118,1,250230080
1421446,95911,JÓZEFÓW,23.05,50.48333333,7,221,118,1,250230060
1421447,95914,MAJDAN WIELKI,23.28333333,50.55,7,221,118,1,250239993
1421448,95915,POTURZYN,23.93333333,50.56666667,7,221,118,1,250230050
1421449,95917,PRZEWALE,23.61666667,50.61666667,7,221,118,1,250230040
1421450,95924,HRUBIESZÓW,23.88333333,50.8,7,221,118,1,250239997
1421451,95925,WÓLKA NIELISKA,23.1,50.8,7,221,118,1,250239998
1421452,95926,GRABOWIEC,23.53333333,50.81666667,7,221,118,1,250239999
1421453,95927,STRZYŻÓW,24.03333333,50.85,7,221,118,1,250249999
1421454,95928,SKIERBIESZÓW,23.36666667,50.85,7,221,118,1,250230010
1421455,95931,WOJSŁAWICE,23.56666667,50.91666667,7,221,118,1,250239992
1421456,95932,GORZKÓW,23.01666667,50.95,7,221,118,1,250239991
1421457,95950,ZAMOŚĆ,23.25527778,50.70694444,7,221,118,1,250230150
1421458,96401,KONIAKÓW,18.95,49.55,7,221,118,1,249189993
1421459,96402,ISTEBNA-WIEŚ,18.9,49.56666667,7,221,118,1,249180290
1421460,96403,ISTEBNA-MŁODA GÓRA,18.86666667,49.58333333,7,221,118,1,249180270
1421461,96404,ISTEBNA-STECÓWKA,18.93833333,49.58527778,7,221,118,1,249180280
1421462,96405,WISŁA-STOŻEK,18.83333333,49.6,7,221,118,1,249189992
1421463,96407,WISŁA-GŁĘBCE,18.88333333,49.63333333,7,221,118,1,249180250
1421464,96408,WISŁA-MALINKA,18.96833333,49.64527778,7,221,118,1,249180240
1421465,96410,USTROŃ-RÓWNICA-WIEŚ,18.85,49.71666667,7,221,118,1,249180180
1421466,96411,USTROŃ-RÓWNICA-SCHRONISKO,18.85222222,49.71555556,7,221,118,1,249189991
1421467,96413,GÓRKI WIELKIE,18.85,49.76666667,7,221,118,1,249180140
1421468,96415,WAPIENICA,18.97333333,49.77361111,7,221,118,1,249189995
1421469,96416,SKOCZÓW,18.795,49.79888889,7,221,118,1,249180120
1421470,96418,KACZYCE,18.61666667,49.83333333,7,221,118,1,249180110
1421471,96419,OCHABY,18.76666667,49.85,7,221,118,1,249180080
1421472,96420,RUDZICA,18.88333333,49.85,7,221,118,1,249180090
1421473,96421,MAZAŃCOWICE,19.0,49.86666667,7,221,118,1,249180070
1421474,96424,CHAŁUPKI,18.31666667,49.93333333,7,221,118,1,249180030
1421475,96426,GOCZAŁKOWICE-ZDRÓJ,18.98333333,49.93333333,7,221,118,1,249180050
1421476,96428,WISŁA WIELKA,18.85,49.95,7,221,118,1,249180040
1421477,96429,MSZANA,18.55,49.96666667,7,221,118,1,249189999
1421478,96432,WARSZOWICE,18.7,49.98333333,7,221,118,1,249180020
1421479,96433,BRENNA,18.86666667,49.75,7,221,118,1,249189994
1421480,96450,BRENNA-LEŚNICA,18.9,49.71666667,7,221,118,1,249180190
1421481,96452,GOŁKOWICE,18.5,49.91666667,7,221,118,1,249180060
1421482,96454,WISŁA-JAWORNIK,18.83027778,49.65972222,7,221,118,1,249180540
1421483,96455,ISTEBNA,18.89416667,49.57166667,7,221,118,1,249180560
1421484,96457,KICZYCE,18.79972222,49.82166667,7,221,118,1,249180630
1421485,96507,KOŚCIELISKO-KIRY,19.86666667,49.26666667,7,221,118,1,249190660
1421486,96509,NOWE BYSTRE,19.91666667,49.33333333,7,221,118,1,249190640
1421487,96510,BAŃSKA WYŻNA,19.98333333,49.4,7,221,118,1,249190620
1421488,96511,RYCERKA GÓRNA,19.01666667,49.41666667,7,221,118,1,249190580
1421489,96512,CHYŻNE,19.71666667,49.41666667,7,221,118,1,249190590
1421490,96513,SMEREKÓW MAŁY,19.05,49.45,7,221,118,1,249190570
1421491,96514,PIEKŁO,19.0,49.51666667,7,221,118,1,249199985
1421492,96515,RAJCZA,19.11666667,49.51666667,7,221,118,1,249190540
1421493,96518,ZUBRZYCA GÓRNA,19.65,49.55,7,221,118,1,249190490
1421494,96519,HARKABUZ,19.81444444,49.54583333,7,221,118,1,249190510
1421495,96520,ŻABNICA,19.18333333,49.56666667,7,221,118,1,249190420
1421496,96521,MILÓWKA,19.08333333,49.56666667,7,221,118,1,249190410
1421497,96522,SOPOTNIA WIELKA,19.28333333,49.56666667,7,221,118,1,249190430
1421498,96523,KORBIELÓW,19.35,49.56666667,7,221,118,1,249190440
1421499,96526,ŚMIETANOWA,19.58333333,49.56666667,7,221,118,1,249190450
1421500,96527,RABA WYŻNA,19.88333333,49.56666667,7,221,118,1,249190470
1421501,96532,KAMESZNICA,19.06666667,49.6,7,221,118,1,249190380
1421502,96534,SIDZINA,19.73333333,49.61666667,7,221,118,1,249190360
1421503,96535,ZAWOJA II,19.51666667,49.61666667,7,221,118,1,249199976
1421504,96537,KOSZARAWA,19.4,49.65,7,221,118,1,249190340
1421505,96538,ZAWOJA I,19.53333333,49.65,7,221,118,1,249199988
1421506,96539,JORDANÓW,19.83333333,49.65,7,221,118,1,249190250
1421507,96540,LIPOWA,19.08333333,49.66666667,7,221,118,1,249190290
1421508,96541,PEWEL MAŁA,19.3,49.66666667,7,221,118,1,249190310
1421509,96542,PEWEL WIELKA,19.38333333,49.66666667,7,221,118,1,249199989
1421510,96543,ROZTOKI,19.5,49.68333333,7,221,118,1,249190260
1421511,96545,OSIELEC,19.75,49.68333333,7,221,118,1,249190270
1421512,96546,KRZECZÓW,19.9,49.68333333,7,221,118,1,249190280
1421513,96547,SZCZYRK,18.99916667,49.70055556,7,221,118,1,249180210
1421514,96548,ŁODYGOWICE,19.15,49.71666667,7,221,118,1,249190210
1421515,96549,GILOWICE,19.31666667,49.71666667,7,221,118,1,249199991
1421516,96550,ŚLEMIEŃ,19.36666667,49.71666667,7,221,118,1,249190220
1421517,96551,LUBIEŃ,19.96666667,49.71666667,7,221,118,1,249190230
1421518,96552,KOCIERZ MOSZCZANICKI,19.26666667,49.73333333,7,221,118,1,249190180
1421519,96555,BOGDANÓWKA,19.8,49.75,7,221,118,1,249190170
1421520,96556,SZYNDZIELNIA,19.0,49.76666667,7,221,118,1,249190160
1421521,96557,BIEŃKÓWKA,19.76666667,49.76666667,7,221,118,1,249199993
1421522,96560,BUDZÓW,19.68333333,49.78333333,7,221,118,1,249199994
1421523,96561,STRACONKA,19.11666667,49.8,7,221,118,1,249190120
1421524,96562,STRÓŻA,19.93333333,49.8,7,221,118,1,249190150
1421525,96564,PORĄBKA,19.21666667,49.81666667,7,221,118,1,249199996
1421526,96565,PONIKIEW,19.46666667,49.83333333,7,221,118,1,249199997
1421527,96567,KALWARIA ZEBRZYDOWSKA,19.7,49.86666667,7,221,118,1,249190110
1421528,96568,KĘTY,19.23333333,49.88333333,7,221,118,1,249190070
1421529,96569,WADOWICE,19.51277778,49.87666667,7,221,118,1,249190080
1421530,96571,SIEPRAW,19.96666667,49.91666667,7,221,118,1,249190060
1421531,96572,GIERAŁTOWICE,19.38333333,49.93333333,7,221,118,1,249190040
1421532,96573,RADZISZÓW,19.81666667,49.93333333,7,221,118,1,249190050
1421533,96574,OSIEK,19.26666667,49.95,7,221,118,1,249199999
1421534,96575,JAWISZOWICE,19.13333333,49.96666667,7,221,118,1,249190010
1421535,96576,BRZEŹNICA,19.63333333,49.96666667,7,221,118,1,249190020
1421536,96578,GUBAŁÓWKA,19.93333333,49.3,7,221,118,1,249190650
1421537,96579,LACHOWICE KRALE,19.41666667,49.7,7,221,118,1,249190240
1421538,96580,LIGASÓWKA-ZĄB,19.95,49.33333333,7,221,118,1,249199982
1421539,96582,NOWE BYSTRE-SŁODYCZKI,19.91666667,49.31666667,7,221,118,1,249199981
1421540,96583,SPYTKOWICE GÓRNE,19.76166667,49.56444444,7,221,118,1,249190460
1421541,96590,RATUŁÓW,19.88333333,49.4,7,221,118,1,249190610
1421542,96593,KUŹNICE,19.98333333,49.26666667,7,221,118,1,249199977
1421543,96594,WITÓW,19.83333333,49.33333333,7,221,118,1,249190630
1421544,96595,SOBLÓWKA,19.14555556,49.45666667,7,221,118,1,249190750
1421545,96596,ZUBRZYCA DOLNA,19.67972222,49.50194444,7,221,118,1,249190760
1421546,96597,ŻYWIEC,19.21666667,49.68333333,7,221,118,1,249199975
1421547,96598,STAŃCOWA,19.54083333,49.54444444,7,221,118,1,249190910
1421548,96599,KALWARIA ZEBRZYDOWSKA,19.68527778,49.87,7,221,118,1,249190810
1421549,96610,BIAŁKA TATRZAŃSKA,20.11666667,49.4,7,221,118,1,249200450
1421550,96611,ŁAPSZE NIŻNE,20.25,49.4,7,221,118,1,249200460
1421551,96612,SZAFLARY,20.03333333,49.41666667,7,221,118,1,249200380
1421552,96615,HUTA,20.96666667,49.46666667,7,221,118,1,249200350
1421553,96616,WAKSMUND,20.08333333,49.48333333,7,221,118,1,249209979
1421554,96617,KOWANIEC,20.03333333,49.5,7,221,118,1,249200310
1421555,96620,OCHOTNICA GÓRNA,20.23333333,49.53333333,7,221,118,1,249200290
1421556,96621,OCHOTNICA DOLNA,20.33333333,49.53333333,7,221,118,1,249209981
1421557,96623,JASIONÓW,20.03333333,49.58333333,7,221,118,1,249200250
1421558,96625,NIEDŹWIEDŹ,20.08333333,49.61666667,7,221,118,1,249209983
1421559,96627,ZALESIE,20.35,49.61666667,7,221,118,1,249209982
1421560,96628,GRYBÓW,20.95,49.61666667,7,221,118,1,249200230
1421561,96630,PÓŁRZECZKI,20.2,49.65,7,221,118,1,249200210
1421562,96631,WIERZCHY,20.46666667,49.65,7,221,118,1,249209985
1421563,96632,WYSOKIE,20.56666667,49.65,7,221,118,1,249209984
1421564,96634,GRUSZOWIEC,20.18333333,49.7,7,221,118,1,249209988
1421565,96637,DOBRA,20.25,49.71666667,7,221,118,1,249209989
1421566,96638,ŚWIDNIK,20.63333333,49.71666667,7,221,118,1,249200160
1421567,96639,JASIENNA,20.83333333,49.71666667,7,221,118,1,249200170
1421568,96641,WĘGLÓWKA,20.07444444,49.75027778,7,221,118,1,249200140
1421569,96645,ROZDZIELE,20.45,49.8,7,221,118,1,249200120
1421570,96646,IWKOWA,20.58333333,49.81666667,7,221,118,1,249209994
1421571,96647,CZCHÓW,20.66666667,49.81666667,7,221,118,1,249209993
1421572,96649,ŁAPANÓW,20.31666667,49.86666667,7,221,118,1,249200080
1421573,96650,LIPNICA DOLNA,20.53333333,49.86666667,7,221,118,1,249209995
1421574,96651,LUSŁAWICE,20.83333333,49.86666667,7,221,118,1,249200090
1421575,96652,GDÓW,20.21666667,49.88333333,7,221,118,1,249209996
1421576,96653,NOWY WIŚNICZ,20.46666667,49.91666667,7,221,118,1,249209998
1421577,96654,USZEW,20.61666667,49.91666667,7,221,118,1,249209997
1421578,96655,WOJNICZ,20.83333333,49.95,7,221,118,1,249200040
1421579,96658,KOŹMICE WIELKIE,20.03333333,49.95,7,221,118,1,249200030
1421580,96660,MORSKIE OKO,20.07111111,49.20194444,7,221,118,1,249200560
1421581,96661,DĘBNO,20.21666667,49.46666667,7,221,118,1,249200340
1421582,96662,ŁABOWA,20.86666667,49.53333333,7,221,118,1,249200280
1421583,96663,TRZEMEŚNIA,20.01666667,49.8,7,221,118,1,249200570
1421584,96664,RABA NIŻNA,20.06666667,49.65,7,221,118,1,249200190
1421585,96665,GNOJNIK,20.58333333,49.9,7,221,118,1,249200060
1421586,96701,WOJKOWA,21.0,49.33333333,7,221,118,1,249200520
1421587,96703,TYLICZ,21.01666667,49.4,7,221,118,1,249210260
1421588,96705,WISŁOK WIELKI,21.99916667,49.37888889,7,221,118,1,249210270
1421589,96707,JAŚLISKA,21.81666667,49.45,7,221,118,1,249210250
1421590,96710,TYLAWA,21.7,49.46666667,7,221,118,1,249219986
1421591,96712,KREMPNA,21.5,49.5,7,221,118,1,249210180
1421592,96717,BARTNE,21.35,49.55,7,221,118,1,249210170
1421593,96719,NOWY ŻMIGRÓD,21.51666667,49.6,7,221,118,1,249210120
1421594,96720,BESKO,21.96666667,49.6,7,221,118,1,249219988
1421595,96721,SZYMBARK,21.08333333,49.61666667,7,221,118,1,249219989
1421596,96722,CIEKLIN,21.38333333,49.65,7,221,118,1,249210110
1421597,96723,GORLICE,21.16666667,49.66666667,7,221,118,1,249210090
1421598,96725,HACZÓW,21.9,49.66666667,7,221,118,1,249219991
1421599,96729,JASŁO,21.46666667,49.73333333,7,221,118,1,249219995
1421600,96730,WOLA KOMBORSKA,21.9,49.73333333,7,221,118,1,249219994
1421601,96731,KRASNA,21.85,49.78333333,7,221,118,1,249210060
1421602,96732,SZERZYNY,21.25,49.81666667,7,221,118,1,249210050
1421603,96733,FRYSZTAK,21.6,49.83333333,7,221,118,1,249219990
1421604,96736,JODŁOWA,21.31666667,49.88333333,7,221,118,1,249219998
1421605,96737,BRZOSTEK,21.41666667,49.88333333,7,221,118,1,249219997
1421606,96738,TUCHÓW,21.05,49.9,7,221,118,1,249210030
1421607,96739,BRZEZINY,21.55,49.93333333,7,221,118,1,249210020
1421608,96740,PSTRĄGOWA,21.76666667,49.93333333,7,221,118,1,249219999
1421609,96743,PILZNO,21.3,49.98333333,7,221,118,1,249210010
1421610,96750,GLINIK MARIAMPOLSKI,21.16666667,49.66666667,7,221,118,1,249219992
1421611,96751,PUŁAWY DOLNE,21.91666667,49.5,7,221,118,1,249210210
1421612,96752,WISŁOCZEK,21.86666667,49.5,7,221,118,1,249210190
1421613,96753,WYSZOWADKA,21.41666667,49.45,7,221,118,1,249210220
1421614,96754,LUBATOWA,21.76666667,49.55,7,221,118,1,249219987
1421615,96755,ZBOISKA,21.7,49.58333333,7,221,118,1,249210130
1421616,96756,JASŁO,21.48333333,49.73333333,7,221,118,1,249210080
1421617,96757,ORZECHÓWKA,21.96666667,49.71666667,7,221,118,1,249210160
1421618,96758,ŻARNOWA,21.81666667,49.88333333,7,221,118,1,249210040
1421619,96759,WYSOWA,21.18694444,49.43305556,7,221,118,1,249210410
1421620,96801,ROZTOKI GÓRNE,22.31666667,49.15,7,221,118,1,249220290
1421621,96802,WETLINA,22.46666667,49.15,7,221,118,1,249220310
1421622,96805,CISNA,22.33333333,49.21666667,7,221,118,1,249220250
1421623,96806,DWERNIK,22.63333333,49.21666667,7,221,118,1,249220260
1421624,96807,LUTOWISKA,22.7,49.25,7,221,118,1,249220230
1421625,96808,POLANA,22.58333333,49.3,7,221,118,1,249220220
1421626,96810,RABE,22.66666667,49.36666667,7,221,118,1,249229991
1421627,96811,TELEŚNICA OSZWAROWA,22.53333333,49.38333333,7,221,118,1,249220160
1421628,96812,SZCZAWNE,22.15,49.4,7,221,118,1,249220140
1421629,96813,MYCZKOWCE,22.41666667,49.43333333,7,221,118,1,249229992
1421630,96817,NOWOTANIEC,22.03333333,49.5,7,221,118,1,249220110
1421631,96819,LESZCZOWATE,22.55,49.5,7,221,118,1,249220120
1421632,96826,RYBOTYCZE,22.65,49.65,7,221,118,1,249220070
1421633,96828,BRZOZÓW,22.01666667,49.7,7,221,118,1,249229994
1421634,96829,TEMESZÓW,22.21666667,49.7,7,221,118,1,249220050
1421635,96833,KRASICZYN,22.65,49.78333333,7,221,118,1,249229995
1421636,96838,HUCISKO JAWORNICKIE,22.35,49.88333333,7,221,118,1,249220030
1421637,96839,PRUCHNIK,22.51666667,49.9,7,221,118,1,249229988
1421638,96842,BUDZIWÓJ,22.01666667,49.96666667,7,221,118,1,249220020
1421639,96844,HUSÓW,22.3,49.98333333,7,221,118,1,249229999
1421640,96845,KAŃCZUGA,22.40722222,49.98527778,7,221,118,1,249220010
1421641,96846,ZARZECZE,22.53333333,49.98333333,7,221,118,1,249229998
1421642,96848,TYCZYN,22.03333333,49.96666667,7,221,118,1,249229997
1421643,96850,NOWOSIELCE,22.06666667,49.56666667,7,221,118,1,249220090
1421644,96851,BRZEGI DOLNE,22.61666667,49.45,7,221,118,1,249220130
1421645,96852,SAKOWCZYK,22.45,49.31666667,7,221,118,1,249220190
1421646,96853,KALNICA,22.43333333,49.2,7,221,118,1,249220270
1421647,96854,ŻUBRACZE,22.26861111,49.20638889,7,221,118,1,249220240
1421648,96855,WOŁOSATE,22.68611111,49.06416667,7,221,118,1,249220340
1421649,96856,BUKOWIEC,22.4125,49.30555556,7,221,118,1,249220360
1421650,96902,MŁYNY,23.05,49.98333333,7,221,118,1,249230010
1421651,97513,MYŚLENICE,19.95,49.81666667,7,221,118,1,249199995
1421652,98501,LIPNICA WIELKA,19.54527778,49.53777778,7,221,118,1,249190920
1421653,98505,KOSZARAWA-ŻŁABNE,19.44583333,49.66833333,7,221,118,1,249190930
